time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
296400,27-10-20 5:10,13.80770412,99.71409466,64.304464,,,156.091277,0,4.3396636,1999.941009,18,5,11.669,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,164.9,-1.2,-1,0,0,1386,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
296500,27-10-20 5:10,13.80770249,99.71409496,64.304464,,,156.091277,0,4.3396636,2000.364237,18,5,11.669,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,164.9,-1.5,-0.7,0,0,1392,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
296600,27-10-20 5:10,13.80770079,99.71409531,64.304464,,,156.091277,0,4.5633576,2000.800589,18,5,11.669,211.209389,119.422576,40.9583714,2340.278946,-4.47388,0.894776,0,164.9,-1.6,-0.5,0,0,1396,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
296700,27-10-20 5:10,13.80769909,99.71409563,64.304464,,,156.091277,0,4.5633576,2001.240222,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.47388,0.894776,0,164.8,-1.5,-0.4,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
296800,27-10-20 5:10,13.80769732,99.714096,64.304464,,,156.091277,0,4.5633576,2001.689697,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.47388,0.894776,0,165,-1.6,0.1,0,0,1399,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
296900,27-10-20 5:10,13.80769558,99.71409635,64.304464,,,156.091277,0,4.7870516,2002.135891,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.697574,0.894776,0,165.1,-1.6,-0.4,0,0,1397,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
297000,27-10-20 5:10,13.80769377,99.71409673,64.304464,,,156.091277,0,4.7870516,2002.598489,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.697574,0.894776,0,165.2,-1.3,-0.6,0,0,1397,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
297100,27-10-20 5:10,13.80769192,99.71409708,64.304464,,,156.091277,0,4.8317904,2003.074211,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165.2,-1,-0.8,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
297200,27-10-20 5:10,13.80769001,99.71409746,64.304464,,,156.091277,0,4.8317904,2003.566337,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,165.2,-0.7,-0.4,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,156.091277,64.304464,6,P-GPS,
297300,27-10-20 5:10,13.80768809,99.71409781,63.97638,,,155.763193,0,5.0554844,2004.065025,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,165.1,-0.2,-0.7,0,0,1397,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,155.763193,63.97638,6,P-GPS,
297400,27-10-20 5:10,13.80768613,99.71409819,63.97638,,,155.763193,0,5.0554844,2004.570274,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,165.1,0.2,-0.8,0,0,1397,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,155.763193,63.97638,6,P-GPS,
297500,27-10-20 5:10,13.80768427,99.71409857,63.97638,,,155.763193,0,5.0554844,2005.049277,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,165,0.4,-1,0,0,1397,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,155.763193,63.97638,6,P-GPS,
297600,27-10-20 5:10,13.80768238,99.71409897,63.97638,,,155.763193,0,5.0554844,2005.528279,18,5,11.799,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,164.9,0.1,-0.4,0,0,1397,1024,1024,1024,164.9,-31.3,78,3.877,3.867,3.858,0,0,0,8.564,106.34,155.763193,63.97638,6,P-GPS,
297700,27-10-20 5:10,13.80768051,99.71409933,63.97638,,,155.763193,0,5.0554844,2006.013844,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,164.9,0.2,-0.1,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
297800,27-10-20 5:10,13.80767858,99.71409973,63.97638,,,155.763193,0,5.0554844,2006.50597,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,164.7,0.4,-0.2,0,0,1399,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
297900,27-10-20 5:10,13.80767672,99.71410012,63.97638,,,155.763193,0,5.0554844,2006.978411,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,164.6,0.3,-0.5,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298000,27-10-20 5:10,13.80767484,99.71410054,63.97638,,,155.763193,0,5.0554844,2007.457413,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.921268,1.11847,0,164.6,0.3,-0.6,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298100,27-10-20 5:10,13.80767302,99.71410094,63.97638,,,155.763193,0,4.8317904,2007.916731,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.9,0.6,-0.3,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298200,27-10-20 5:10,13.80767116,99.71410137,63.97638,,,155.763193,0,4.8317904,2008.38261,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165.1,0.6,-0.6,0,0,1398,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298300,27-10-20 5:10,13.80766935,99.71410177,63.97638,,,155.763193,0,4.8317904,2008.841928,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165.1,0.5,-0.3,0,0,1399,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298400,27-10-20 5:10,13.80766749,99.7141022,63.97638,,,155.763193,0,4.8317904,2009.311088,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165.1,0.8,-0.4,0,0,1399,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298500,27-10-20 5:10,13.80766568,99.71410256,63.97638,,,155.763193,0,4.8317904,2009.776967,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165,0.8,-0.7,0,0,1403,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298600,27-10-20 5:10,13.80766382,99.71410295,63.97638,,,155.763193,0,4.8317904,2010.249408,18,5,11.756,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.9,0.7,-0.7,0,0,1403,1024,1024,1024,164.9,-31.3,78,3.879,3.87,3.86,0,0,0,8.32,106.34,155.763193,63.97638,6,P-GPS,
298700,27-10-20 5:10,13.80766201,99.71410336,63.97638,,,155.763193,0,4.8317904,2010.705445,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.8,0.4,-0.5,0,0,1393,1024,1024,1024,164.9,-31.2,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
298800,27-10-20 5:10,13.80766016,99.71410381,63.97638,,,155.763193,0,4.8317904,2011.168043,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.7,0.5,-0.2,0,0,1393,1024,1024,1024,164.9,-31.1,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
298900,27-10-20 5:10,13.8076583,99.71410422,63.97638,,,155.763193,0,4.8317904,2011.640484,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.8,0.6,-0.6,0,0,1374,1024,1024,1024,164.9,-30.8,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299000,27-10-20 5:10,13.80765641,99.71410466,63.97638,,,155.763193,0,4.8317904,2012.116206,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.9,0.9,-0.6,0,0,1369,1024,1024,1024,164.9,-30.5,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299100,27-10-20 5:10,13.80765453,99.71410506,63.97638,,,155.763193,0,4.8317904,2012.591928,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.9,1.3,-0.7,0,0,1369,1024,1024,1024,164.9,-29.9,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299200,27-10-20 5:10,13.80765264,99.7141055,63.97638,,,155.763193,0,4.8317904,2013.070931,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165,1.6,-0.8,0,0,1369,1024,1024,1024,164.9,-29.4,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299300,27-10-20 5:10,13.80765077,99.71410591,63.97638,,,155.763193,0,4.8317904,2013.543372,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165,1.6,-0.6,0,0,1368,1024,1024,1024,164.9,-28.8,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299400,27-10-20 5:10,13.80764889,99.71410635,63.97638,,,155.763193,0,4.8317904,2014.015812,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,165,1.8,-0.3,0,0,1368,1024,1024,1024,164.9,-28.2,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299500,27-10-20 5:10,13.80764707,99.71410682,63.97638,,,155.763193,0,4.8317904,2014.465288,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,0,164.9,2,-0.4,0,0,1369,1024,1024,1024,164.9,-27.6,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299600,27-10-20 5:10,13.80764522,99.71410732,63.97638,,,155.763193,0,4.8317904,2014.918043,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,-0.223694,164.7,2.3,0,0,0,1369,1024,1024,1024,164.9,-27.1,78,3.874,3.866,3.855,0,0,0,8.664,106.34,155.763193,63.97638,6,P-GPS,
299700,27-10-20 5:10,13.80764347,99.71410773,63.97638,,,155.763193,0,4.8317904,2015.357676,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.697574,1.11847,-0.223694,164.6,2.1,0,0,0,1369,1024,1024,1024,164.9,-26.5,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
299800,27-10-20 5:10,13.80764168,99.71410816,64.304464,,,156.091277,0,4.6080964,2015.80387,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.47388,1.11847,-0.223694,164.6,2.4,0.1,0,0,1370,1024,1024,1024,164.9,-25.9,78,3.875,3.866,3.857,0,0,0,8.418,106.34,156.091277,64.304464,6,P-GPS,
299900,27-10-20 5:10,13.80763986,99.71410856,64.304464,,,156.091277,0,4.6080964,2016.266469,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.47388,1.11847,0,164.7,2.3,0.1,0,0,1397,1024,1024,1024,164.9,-25.4,78,3.875,3.866,3.857,0,0,0,8.418,106.34,156.091277,64.304464,6,P-GPS,
300000,27-10-20 5:10,13.80763803,99.71410897,64.304464,,,156.091277,0,4.6080964,2016.732348,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.47388,0.894776,0,164.8,2.2,-0.1,0,0,1397,1024,1024,1024,164.9,-24.8,78,3.875,3.866,3.857,0,0,0,8.418,106.34,156.091277,64.304464,6,P-GPS,
300100,27-10-20 5:10,13.8076363,99.71410934,64.304464,,,156.091277,0,4.6080964,2017.175261,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.47388,0.894776,0,164.9,2.2,-0.2,0,0,1397,1024,1024,1024,164.9,-24.2,78,3.875,3.866,3.857,0,0,0,8.418,106.34,156.091277,64.304464,6,P-GPS,
300200,27-10-20 5:10,13.80763455,99.71410973,64.304464,,,156.091277,0,4.6080964,2017.618175,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.47388,0.894776,0,165,2.1,-0.4,0,0,1397,1024,1024,1098,164.9,-23.1,78,3.875,3.866,3.857,0,0,0,8.418,106.34,156.091277,64.304464,6,P-GPS,
300400,27-10-20 5:10,13.8076311,99.71411051,63.97638,,,155.763193,0,4.3396636,2018.494159,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,164.9,1.7,-0.3,0,0,1397,1024,1024,1218,164.9,-22.5,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
300500,27-10-20 5:10,13.80762938,99.71411086,63.97638,,,155.763193,0,4.3396636,2018.940353,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,164.8,1.9,-0.4,0,0,1397,1024,1024,1218,165.3,-22,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
300600,27-10-20 5:10,13.80762763,99.71411122,63.97638,,,155.763193,0,4.3396636,2019.389828,18,5,11.605,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,164.8,1.9,-0.5,0,0,1397,1024,1024,1218,166.1,-21.4,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
300700,27-10-20 5:10,13.80762597,99.71411158,63.97638,,,155.763193,0,4.3396636,2019.813057,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,165,1.7,-0.5,0,0,1397,1024,1024,1222,166.8,-20.8,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
300800,27-10-20 5:10,13.80762429,99.71411196,63.97638,,,155.763193,0,4.3396636,2020.239566,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,165.5,1.6,-0.7,0,0,1397,1024,1024,1233,167.6,-20.3,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
300900,27-10-20 5:10,13.80762261,99.71411235,63.97638,,,155.763193,0,4.3396636,2020.666075,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,166.2,1.3,-0.6,0,0,1398,1024,1024,1236,168.4,-19.7,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301000,27-10-20 5:10,13.8076209,99.71411275,63.97638,,,155.763193,0,4.3396636,2021.095865,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.250186,0.894776,0,166.9,1.4,-0.4,0,0,1396,1024,1024,1237,169.3,-19.1,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301100,27-10-20 5:10,13.80761927,99.71411311,63.97638,,,155.763193,0,4.1159696,2021.512532,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,167.8,1.4,-0.2,0,0,1397,1024,1024,1236,170.1,-18.6,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301200,27-10-20 5:10,13.80761761,99.71411349,63.97638,,,155.763193,0,4.1159696,2021.932479,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,168.7,1.3,-0.1,0,0,1397,1024,1024,1236,171,-18,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301300,27-10-20 5:10,13.80761597,99.71411386,63.97638,,,155.763193,0,4.1159696,2022.349146,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,169.6,1.1,-0.3,0,0,1397,1024,1024,1236,171,-18,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301400,27-10-20 5:10,13.80761429,99.71411425,63.97638,,,155.763193,0,4.1159696,2022.772374,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,170.5,1.1,-0.4,0,0,1397,1024,1024,1236,172.7,-16.8,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301500,27-10-20 5:10,13.80761266,99.71411464,63.97638,,,155.763193,0,4.1159696,2023.18576,18,5,11.497,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,171.1,1.1,-0.3,0,0,1397,1024,1024,1237,174.4,-15.7,78,3.875,3.866,3.857,0,0,0,8.418,106.34,155.763193,63.97638,6,P-GPS,
301700,27-10-20 5:10,13.80760939,99.71411541,63.97638,,,155.763193,0,4.1159696,2024.009251,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,172.7,1.2,0,0,0,1397,1024,1024,1196,175.3,-15.1,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
301800,27-10-20 5:10,13.80760776,99.71411579,63.97638,,,155.763193,0,4.1159696,2024.422637,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,173.5,1.1,0.2,0,0,1397,1024,1024,1196,176,-14.6,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
301900,27-10-20 5:10,13.80760616,99.71411615,63.97638,,,155.763193,0,4.1159696,2024.829461,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,174.5,1.1,0.5,0,0,1397,1024,1024,1024,176.2,-14,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
302000,27-10-20 5:10,13.80760452,99.71411652,63.97638,,,155.763193,0,4.1159696,2025.246128,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.894776,0,175.3,1.1,0.5,0,0,1397,1024,1024,1024,176.2,-13.5,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
302100,27-10-20 5:10,13.80760291,99.71411684,63.97638,,,155.763193,0,4.0712308,2025.666075,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.671082,0,175.7,1.1,0.5,0,0,1383,1024,1024,1024,176.2,-13,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
302200,27-10-20 5:10,13.80760127,99.71411716,63.97638,,,155.763193,0,4.0712308,2026.095865,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.671082,0,175.8,1.3,0.4,0,0,1374,1024,1024,1024,176.2,-12.5,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
302300,27-10-20 5:10,13.80759969,99.71411744,63.97638,,,155.763193,0,4.0712308,2026.509251,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.671082,-0.223694,175.9,1.1,0.4,0,0,1374,1024,1024,1024,176.2,-12.3,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
302400,27-10-20 5:10,13.80759808,99.71411773,64.304464,,,156.091277,0,4.0712308,2026.93576,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.671082,-0.223694,175.9,0.9,0.5,0,0,1372,1024,1024,1024,176.2,-12.3,78,3.874,3.864,3.855,0,0,0,8.614,106.52,156.091277,64.304464,6,P-GPS,
302500,27-10-20 5:10,13.80759652,99.71411798,64.304464,,,156.091277,0,4.0712308,2027.355708,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.671082,0,175.8,1.5,0.5,0,0,1369,1024,1024,1024,176.2,-12.3,78,3.874,3.864,3.855,0,0,0,8.614,106.52,156.091277,64.304464,6,P-GPS,
302600,27-10-20 5:10,13.80759492,99.71411824,63.97638,,,155.763193,0,4.0712308,2027.785498,18,5,11.713,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.671082,0,175.8,1.4,0.9,0,0,1369,1024,1024,1024,176.2,-12.3,78,3.874,3.864,3.855,0,0,0,8.614,106.52,155.763193,63.97638,6,P-GPS,
302700,27-10-20 5:10,13.80759336,99.71411842,63.97638,,,155.763193,0,4.0488614,2028.215288,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.447388,0,175.9,1.3,0.8,0,0,1367,1024,1024,1024,176.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
302800,27-10-20 5:10,13.80759177,99.71411862,63.97638,,,155.763193,0,4.0488614,2028.654921,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.447388,0,175.9,1.2,0.6,0,0,1367,1024,1024,1024,176.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
302900,27-10-20 5:10,13.80759021,99.71411877,63.97638,,,155.763193,0,4.0488614,2029.091272,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.447388,0,175.9,1.5,0.4,0,0,1367,1024,1024,1024,176.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
303000,27-10-20 5:10,13.80758862,99.71411894,63.97638,,,155.763193,0,4.0488614,2029.534186,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.447388,0,175.9,1.7,0.6,0,0,1368,1024,1024,1024,176.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
303100,27-10-20 5:10,13.80758707,99.71411907,63.97638,,,155.763193,0,4.026492,2029.977099,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.223694,0,176,1.9,0.5,0,0,1367,1024,1024,829,176.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
303200,27-10-20 5:10,13.80758549,99.7141192,63.97638,,,155.763193,0,4.026492,2030.426574,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.223694,0,175.9,1.7,0.5,0,0,1367,1024,1024,829,175.9,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
303300,27-10-20 5:10,13.80758397,99.71411928,63.97638,,,155.763193,0,4.026492,2030.862926,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.223694,0,175.7,1.9,1.4,0,0,1367,1024,1024,811,175.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,155.763193,63.97638,6,P-GPS,
303400,27-10-20 5:10,13.80758244,99.71411936,64.304464,,,156.091277,0,4.026492,2031.30912,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-4.026492,0.223694,0,175.5,2.1,0.8,0,0,1367,1024,1024,785,174.3,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,156.091277,64.304464,6,P-GPS,
303500,27-10-20 5:10,13.80758091,99.7141194,64.304464,,,156.091277,0,3.802798,2031.761876,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-3.802798,0,0,175.1,2.5,0,0,0,1367,1024,1024,785,173.3,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,156.091277,64.304464,6,P-GPS,
303600,27-10-20 5:10,13.80757936,99.71411945,64.304464,,,156.091277,0,3.802798,2032.214632,18,5,11.54,211.209389,119.422576,40.9583714,2340.278946,-3.802798,0,0,174.2,2.5,0,0,0,1367,1024,1024,786,172.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.416,106.7,156.091277,64.304464,6,P-GPS,
303700,27-10-20 5:10,13.80757792,99.71411948,64.304464,,,156.091277,0,3.802798,2032.644422,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-3.802798,0,0,173.3,2.2,-0.3,0,0,1367,1024,1024,1024,172.2,-12.3,78,3.875,3.866,3.857,0,0,0,8.448,106.7,156.091277,64.304464,6,P-GPS,
303800,27-10-20 5:10,13.80757647,99.71411952,64.304464,,,156.091277,0,3.579104,2033.070931,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-3.579104,0,0,172.4,2.6,-0.4,0,0,1368,1024,1024,1024,171.6,-12.3,78,3.875,3.866,3.857,0,0,0,8.448,106.7,156.091277,64.304464,6,P-GPS,
303900,27-10-20 5:10,13.80757516,99.71411951,64.304464,,,156.091277,0,3.579104,2033.467913,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-3.579104,0,0,171.6,2.3,-0.2,0,0,1367,1024,1024,1024,171.6,-12.3,78,3.875,3.866,3.857,0,0,0,8.448,106.7,156.091277,64.304464,6,P-GPS,
304000,27-10-20 5:10,13.80757383,99.7141195,64.304464,,,156.091277,0,3.579104,2033.871456,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-3.579104,0,0,171.5,1.6,-0.3,0,0,1367,1024,1024,1024,171.6,-12.3,78,3.875,3.866,3.857,0,0,0,8.448,106.7,156.091277,64.304464,6,P-GPS,
304100,27-10-20 5:10,13.80757252,99.7141195,64.304464,,,156.091277,0,3.35541,2034.265157,18,5,11.432,211.209389,119.422576,40.9583714,2340.278946,-3.35541,0,0,171.3,1,-0.1,0,0,1364,1024,1024,830,171.6,-12.3,78,3.875,3.866,3.857,0,0,0,8.448,106.7,156.091277,64.304464,6,P-GPS,
